(run1: eta=1.0000001; rho=0.0050000)
saving_rate,0.333264025007,0.318393889668,0.310397610025,0.304393247286,0.301557396938,0.300480586393,0.299714904272,0.299095249563,0.298571500045,0.298044736601,0.297377227911,0.296358184052,0.294620277732,0.294148623922,0.293624405376,0.292996103644,0.292303039301,0.291621655628,0.291008308812,0.290442070368,0.289914546449,0.289426780092,0.288974698472,0.288556521948,0.288168628857,0.287808787142,0.287476437322,0.287170696936,0.286885301359,0.286621453638,0.286376536684,0.286148663207,0.285938257742,0.285744536788,0.285564555300,0.285397776623,0.285243726471,0.285101485099,0.284975134191,0.284859276998,0.284753266638,0.284656119787,0.284567229178,0.284485198173,0.284407609267,0.284330432808,0.284247414806,0.284209091807,0.284159420839,0.284107531259,0.284058278216,0.284012244464,0.283969381448,0.283929394978,0.283891611528,0.283855901997,0.283822099929,0.283789487825,0.283758057909,0.283727761816,0.283698540034,0.283670285172,0.283642981479,0.283616582460,0.283590914006,0.283565973716,0.283541679367,0.283517921586,0.283494799741,0.283472357786,0.283450506181,0.283429225734,0.283408473207,0.283388191767,0.283368396174,0.283349152626,0.283330330025,0.283311826155,0.283293492513,0.283275127428,0.283256410605,0.283236762536,0.283215145822,0.283189619992,0.283156948708,0.283111426876,0.283042975984,0.282933837216,0.282752713753,0.282444369304,0.281911275324,0.280980628295,0.279344950362,0.276452449530,0.271297969834,0.262001500473,0.244878756734,0.212085417796,0.144202735607,0.000000036770,-0.000000007831
co2_emission_control,0.030000000000,0.109720243342,0.412173294502,0.655868340356,0.759466727620,0.813593392247,0.868200993591,0.923050442121,0.977903555078,1.032558628063,1.086761718623,1.140563790833,1.194418724202,1.199999975581,1.199999992966,1.199999998164,1.200000000505,1.200000001714,1.200000002363,1.200000002676,1.200000002757,1.200000002660,1.200000002412,1.200000002023,1.200000001494,1.200000000817,1.199999999978,1.199999998955,1.199999997717,1.199999996222,1.199999994413,1.199999992217,1.199999989533,1.199999986222,1.199999982090,1.199999976852,1.199999970075,1.199999961081,1.199999948926,1.199999931998,1.199999907453,1.199999869864,1.199999807792,1.199999693251,1.199999439272,1.199998613155,1.199975693339,1.172676507164,1.153343718061,1.139681337322,1.129094412309,1.120581448423,1.113143530230,1.106422695028,1.100572796981,1.095026180184,1.089820387136,1.085790242375,1.082201498589,1.078962434342,1.075883101183,1.073000055713,1.070121349490,1.067296674235,1.064915917282,1.062694112294,1.060800647995,1.059314310731,1.057449618170,1.055006657356,1.052393532274,1.049524107894,1.046572699789,1.043680976128,1.040459454272,1.036320706173,1.032328418680,1.028666852417,1.025622782331,1.023023806235,1.020460072069,1.017671619249,1.014579056860,1.012586980339,1.010950579215,1.009237486899,1.007277696291,1.004910800146,1.001903262999,0.998597634356,0.994294392632,0.989784594358,0.984883779906,0.979264785753,0.972439992590,0.963479977384,0.950168387295,0.925670737696,0.874476318791,0.735607499279,0.022849138909
ch4_emission_control,0.029859,0.107852,0.386615,0.592740,0.675700,0.717982,0.759918,0.801322,0.842022,0.881883,0.920745,0.958671,0.995998,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999830,0.999829,0.999814,0.981004,0.967586,0.958054,0.950640,0.944660,0.939422,0.934679,0.930542,0.926613,0.922918,0.920054,0.917501,0.915194,0.912998,0.910941,0.908885,0.906865,0.905162,0.903571,0.902214,0.901149,0.899811,0.898058,0.896181,0.894118,0.891994,0.889912,0.887589,0.884602,0.881717,0.879067,0.876862,0.874978,0.873118,0.871093,0.868846,0.867397,0.866206,0.864958,0.863530,0.861804,0.859610,0.857195,0.854048,0.850745,0.847151,0.843023,0.837999,0.831388,0.821530,0.803282,0.764691,0.656832,0.022767
carbon_price,2.012596,15.625219,126.619234,259.587158,320.033290,348.367497,376.862417,405.280487,433.384381,460.964821,487.779762,513.812648,539.347466,529.800877,516.555867,503.641974,491.050926,478.774654,466.805288,455.135156,443.756777,432.662858,421.846286,411.300129,401.017625,390.992184,381.217379,371.686944,362.394770,353.334900,344.501527,335.888988,327.491762,319.304466,311.321853,303.538804,295.950332,288.551570,281.337776,274.304325,267.446709,260.760528,254.241494,247.885418,241.688201,235.645736,229.747572,215.906038,204.983191,196.084090,188.348379,181.429363,175.018748,168.997797,163.381160,158.014069,152.893511,148.190130,143.722052,139.458547,135.351717,131.402564,127.567989,123.853912,120.326866,116.927307,113.679294,110.588937,107.520692,104.445442,101.431036,98.464181,95.570985,92.770108,90.004559,87.196599,84.493266,81.913916,79.488256,77.187063,74.955857,72.762703,70.599009,68.617918,66.729564,64.885017,63.066450,61.258771,59.441552,57.649871,55.821575,54.031599,52.264080,50.493116,48.682970,46.768075,44.595057,41.700462,37.120337,27.444384,0.103518
capital,223.000000,305.278447,384.863191,464.348781,543.626184,627.999374,720.880110,822.740568,933.788849,1054.271824,1184.330775,1323.880120,1472.394724,1628.433351,1799.193610,1984.046850,2181.886109,2391.806520,2613.490092,2847.119406,3092.715442,3350.245238,3619.715972,3901.115110,4194.432718,4499.632596,4816.666338,5145.492759,5486.066564,5838.243973,6201.912740,6576.916279,6963.066582,7360.190729,7768.100213,8186.539019,8615.243916,9053.944436,9502.349729,9960.286717,10427.411825,10903.369314,11387.783136,11880.274436,12380.441178,12887.836871,13401.940165,13922.123592,14449.447435,14982.546382,15520.666106,16063.371475,16610.298471,17161.100648,17715.427615,18272.905923,18833.163210,19395.824670,19960.490247,20526.773500,21094.297503,21662.692346,22231.592402,22800.641228,23369.489394,23937.788519,24505.202818,25071.404233,25636.071951,26198.905021,26759.615808,27317.920912,27873.547265,28426.230951,28975.717145,29521.765399,30064.151593,30602.653192,31137.054569,31667.146195,32192.723961,32713.584859,33229.515440,33740.272484,34245.543083,34744.898511,35237.692311,35722.877764,36198.686435,36662.056201,37107.608384,37525.826663,37899.779877,38199.214360,38369.754012,38312.742717,37846.229977,36624.639010,33955.313968,28300.316105,16711.055662
gross_output,105.177422,130.349973,156.415442,183.986876,213.172679,244.659959,278.884478,315.931783,355.855791,398.714320,444.552548,493.389676,545.195827,599.840300,658.143162,720.048769,785.449259,854.260092,926.459745,1002.077629,1081.122333,1163.593137,1249.489658,1338.805322,1431.529535,1527.644600,1627.127124,1729.949959,1836.081038,1945.473976,2058.081282,2173.846851,2292.707432,2414.597400,2539.445865,2667.171806,2797.690240,2930.912430,3066.744837,3205.102707,3345.882390,3488.977015,3634.275955,3781.666765,3931.033479,4082.254851,4235.201755,4389.734529,4545.872616,4703.405661,4862.181589,5022.078788,5182.982775,5344.781305,5507.362537,5670.613421,5834.422123,5998.677840,6163.268828,6328.086138,6493.023343,6657.976402,6822.843498,6987.525575,7151.926195,7315.951065,7479.509140,7642.512218,7804.874936,7966.515939,8127.357304,8287.323715,8446.343029,8604.346164,8761.267087,8917.043279,9071.615890,9224.928381,9376.926980,9527.560580,9676.780639,9824.540761,9970.795614,10115.499154,10258.601010,10400.042313,10539.746544,10677.603173,10813.438895,10946.966439,11077.692930,11204.756202,11326.628369,11440.575192,11541.647142,11620.728083,11660.526185,11626.474041,11442.437965,10905.391487,9371.128439
growth,0.000000,4.786683,3.999306,3.525411,3.172596,2.954157,2.797721,2.656821,2.527382,2.408758,2.299302,2.197136,2.100010,2.004582,1.943946,1.881220,1.816557,1.752139,1.690344,1.632405,1.577616,1.525652,1.476401,1.429634,1.385178,1.342830,1.302430,1.263857,1.226984,1.191592,1.157634,1.124985,1.093551,1.063284,1.034114,1.005936,0.978703,0.952373,0.926895,0.902311,0.878472,0.855348,0.832903,0.811115,0.789952,0.769372,0.749326,0.729754,0.711378,0.693082,0.675153,0.657718,0.640786,0.624345,0.608374,0.592846,0.577746,0.563057,0.548758,0.534837,0.521286,0.508093,0.495247,0.482737,0.470555,0.458687,0.447127,0.435866,0.424894,0.414205,0.403793,0.393649,0.383765,0.374134,0.364748,0.355602,0.346690,0.338005,0.329539,0.321286,0.313239,0.305391,0.297734,0.290255,0.282936,0.275752,0.268661,0.261594,0.254431,0.246966,0.238836,0.229404,0.217536,0.201202,0.176690,0.137036,0.068495,-0.058406,-0.316581,-0.938692,-2.813770
land_co2_emissions,2.600000,2.301000,2.036385,1.802201,1.594948,1.411529,1.249203,1.105545,0.978407,0.865890,0.766313,0.678187,0.600195,0.531173,0.470088,0.416028,0.368185,0.325843,0.288371,0.255209,0.225860,0.199886,0.176899,0.156556,0.138552,0.122618,0.108517,0.096038,0.084993,0.075219,0.066569,0.058913,0.052138,0.046143,0.040836,0.036140,0.031984,0.028306,0.025051,0.022170,0.019620,0.017364,0.015367,0.013600,0.012036,0.010652,0.009427,0.008343,0.007383,0.006534,0.005783,0.005118,0.004529,0.004008,0.003547,0.003139,0.002778,0.002459,0.002176,0.001926,0.001704,0.001508,0.001335,0.001181,0.001046,0.000925,0.000819,0.000725,0.000641,0.000568,0.000502,0.000445,0.000393,0.000348,0.000308,0.000273,0.000241,0.000214,0.000189,0.000167,0.000148,0.000131,0.000116,0.000103,0.000091,0.000080,0.000071,0.000063,0.000056,0.000049,0.000044,0.000039,0.000034,0.000030,0.000027,0.000024,0.000021,0.000019,0.000016,0.000015,0.000013
industrial_co2_emissions,35.740385,37.678710,27.678710,17.678710,13.284068,10.967208,8.207621,5.042546,1.515571,-2.325928,-6.426378,-10.749361,-15.288700,-16.108764,-16.459582,-16.775925,-17.053848,-17.291269,-17.488310,-17.646495,-17.767169,-17.851743,-17.901823,-17.919067,-17.905201,-17.861953,-17.791063,-17.694288,-17.573373,-17.429958,-17.265703,-17.082206,-16.881019,-16.663676,-16.431660,-16.186372,-15.929169,-15.661363,-15.384207,-15.098961,-14.806745,-14.508627,-14.205619,-13.898682,-13.588716,-13.276533,-12.961514,-10.920795,-9.457475,-8.396188,-7.558556,-6.873249,-6.275287,-5.740398,-5.273302,-4.841041,-4.443969,-4.120496,-3.831150,-3.569746,-3.326333,-3.101638,-2.886791,-2.683564,-2.506601,-2.343392,-2.199300,-2.075743,-1.944574,-1.800388,-1.657821,-1.514560,-1.376311,-1.247105,-1.115760,-0.967308,-0.831339,-0.711679,-0.614007,-0.532479,-0.456615,-0.380523,-0.302859,-0.252226,-0.211649,-0.172186,-0.130815,-0.085113,-0.031803,0.022590,0.088585,0.152836,0.217860,0.287712,0.367808,0.467965,0.611155,0.867195,1.375423,2.635523,7.991259
co2_emissions,38.340385,39.979710,29.715095,19.480911,14.879015,12.378737,9.456824,6.148091,2.493978,-1.460038,-5.660065,-10.071174,-14.688505,-15.577591,-15.989494,-16.359897,-16.685664,-16.965426,-17.199938,-17.391286,-17.541309,-17.651857,-17.724924,-17.762512,-17.766650,-17.739335,-17.682546,-17.598250,-17.488380,-17.354739,-17.199134,-17.023292,-16.828881,-16.617534,-16.390824,-16.150232,-15.897185,-15.633057,-15.359157,-15.076791,-14.787124,-14.491263,-14.190252,-13.885082,-13.576680,-13.265881,-12.952087,-10.912452,-9.450091,-8.389653,-7.552773,-6.868131,-6.270758,-5.736390,-5.269755,-4.837902,-4.441190,-4.118037,-3.828974,-3.567820,-3.324629,-3.100130,-2.885456,-2.682383,-2.505556,-2.342466,-2.198481,-2.075019,-1.943932,-1.799820,-1.657318,-1.514115,-1.375917,-1.246757,-1.115452,-0.967035,-0.831097,-0.711466,-0.613818,-0.532312,-0.456467,-0.380392,-0.302743,-0.252124,-0.211558,-0.172105,-0.130744,-0.085050,-0.031748,0.022639,0.088629,0.152875,0.217894,0.287742,0.367834,0.467989,0.611176,0.867214,1.375439,2.635538,7.991272
